country,location_name,latitude,longitude,last_updated,temperature_celsius,humidity,precip_mm,wind_kph,condition_text,uv_index,year,month,month_name
Malawi,Lilongwe,-13.9833,33.7833,2025-09-17 10:00:00,26.1,39,0.0,16.6,Sunny,8.0,2025,9,September
Malaysia,Kuala Lumpur,3.1667,101.7,2025-09-17 16:00:00,29.3,75,0.0,6.8,Cloudy,4.3,2025,9,September
Maldives,Dhidhdhoo,6.8833,73.1,2025-09-17 13:00:00,27.9,77,0.02,22.0,Patchy rain nearby,11.6,2025,9,September
Mali,Bamako,12.65,-8.0,2025-09-17 08:00:00,25.3,100,0.0,5.8,Sunny,0.5,2025,9,September
Malta,Valletta,35.8997,14.5147,2025-09-17 10:00:00,27.2,79,0.0,12.2,Sunny,3.3,2025,9,September
Marshall Islands,Majuro,7.1,171.3833,2025-09-17 20:00:00,27.1,89,0.01,11.9,Overcast,0.0,2025,9,September
Mauritania,Nouakchott,18.0864,-15.9753,2025-09-17 08:00:00,27.9,62,0.0,6.1,Partly Cloudy,0.3,2025,9,September
Mauritius,Port Louis,-20.1619,57.4989,2025-09-17 12:00:00,25.1,74,0.01,22.0,Overcast,10.8,2025,9,September
Mexico,Mexico City,19.4285,-99.1277,2025-09-17 02:00:00,14.2,99,0.0,7.6,Fog,0.0,2025,9,September
Micronesia,Palikir,6.9167,158.15,2025-09-17 19:00:00,29.4,84,0.56,12.6,Partly cloudy,0.0,2025,9,September
Iran,Chi Chi Khvar,36.2625,46.59,2025-09-17 11:30:00,25.2,12,0.0,20.9,Sunny,7.9,2025,9,September
Monaco,Monaco,43.7333,7.4167,2025-09-17 09:45:00,22.2,46,0.0,3.6,Partly cloudy,0.7,2025,9,September
Mongolia,Ulaanbaatar,47.9167,106.9167,2025-09-17 16:00:00,14.0,33,0.0,7.6,Sunny,2.1,2025,9,September
Montenegro,Podgorica,42.4411,19.2636,2025-09-17 09:45:00,24.1,44,0.0,11.9,Partly Cloudy,1.3,2025,9,September
Morocco,Rabat,34.0253,-6.8361,2025-09-17 09:00:00,21.3,100,0.0,3.6,Mist,0.8,2025,9,September
Mozambique,Maputo,-25.9653,32.5892,2025-09-17 10:00:00,24.1,54,0.0,14.8,Cloudy,5.7,2025,9,September
Myanmar,Rangoon,16.7833,96.1667,2025-09-17 14:30:00,30.0,84,0.03,13.3,Partly cloudy,6.5,2025,9,September
Namibia,Windhoek,-22.5717,17.0822,2025-09-17 10:00:00,20.0,12,0.0,6.5,Sunny,4.8,2025,9,September
Turkey,Yaren,39.55,27.6167,2025-09-17 11:00:00,20.1,56,0.0,10.8,Sunny,4.6,2025,9,September
Nepal,Kathmandu,27.7167,85.3167,2025-09-17 13:45:00,25.1,74,2.52,4.3,Partly cloudy,0.6,2025,9,September
Netherlands,Amsterdam,52.374,4.8897,2025-09-17 10:00:00,14.1,94,0.46,15.1,Light rain,0.8,2025,9,September
New Zealand,Wellington,-41.3,174.7833,2025-09-17 20:00:00,15.1,77,0.11,55.8,Partly cloudy,0.0,2025,9,September
Nicaragua,Managua,12.1508,-86.2683,2025-09-17 02:00:00,25.0,94,0.75,4.3,Partly cloudy,0.0,2025,9,September
Niger,Niamey,13.6667,1.7833,2025-09-17 08:45:00,26.1,79,0.0,19.1,Partly Cloudy,0.6,2025,9,September
Nigeria,Abuja,9.1758,7.1808,2025-09-17 08:45:00,25.3,89,0.0,3.6,Partly cloudy,1.1,2025,9,September
North Korea,Pyongyang,39.0194,125.7547,2025-09-17 17:00:00,21.4,74,0.0,13.3,Cloudy,0.7,2025,9,September
Macedonia,Skopje,42.0,21.4333,2025-09-17 10:00:00,20.2,53,0.0,13.7,Partly cloudy,2.1,2025,9,September
Norway,Oslo,59.9167,10.75,2025-09-17 09:45:00,12.2,62,0.0,4.3,Partly cloudy,0.4,2025,9,September
Oman,Muscat,23.6133,58.5933,2025-09-17 12:00:00,38.4,40,0.0,11.5,Sunny,10.1,2025,9,September
Pakistan,Islamabad,33.7,73.1667,2025-09-17 13:00:00,32.2,49,0.0,5.8,Sunny,7.2,2025,9,September
Palau,Koror,7.3333,134.4833,2025-09-17 17:00:00,29.1,75,0.67,11.2,Overcast,2.4,2025,9,September
Bolivia,National,-11.1833,-67.0833,2025-09-17 04:00:00,24.5,59,0.0,3.6,Partly Cloudy,0.0,2025,9,September
Panama,Panama City,8.9667,-79.5333,2025-09-17 03:00:00,25.1,94,0.0,3.6,Partly cloudy,0.0,2025,9,September
Papua New Guinea,Port Moresby,-9.4647,147.1925,2025-09-17 18:00:00,25.9,86,0.0,13.3,Partly Cloudy,0.0,2025,9,September
Paraguay,Aguaray,-19.85,-58.5167,2025-09-17 05:00:00,24.3,46,0.0,6.5,Clear,0.0,2025,9,September
Peru,Lima,-12.05,-77.05,2025-09-17 03:00:00,16.0,83,0.0,6.5,Cloudy,0.0,2025,9,September
Philippines,Manila,14.6042,120.9822,2025-09-17 15:45:00,30.3,79,1.42,15.5,Partly cloudy,1.6,2025,9,September
Poland,Warsaw,52.25,21.0,2025-09-17 10:00:00,15.0,72,0.25,17.6,Light rain shower,2.0,2025,9,September
Portugal,Lisbon,38.7167,-9.1333,2025-09-17 09:00:00,18.0,52,0.0,6.8,Sunny,0.7,2025,9,September
Qatar,Doha,25.2867,51.5333,2025-09-17 11:00:00,38.2,29,0.0,9.4,Sunny,9.1,2025,9,September
Romania,Bucharest,44.4333,26.1,2025-09-17 10:45:00,16.2,94,0.21,19.4,Moderate rain,0.4,2025,9,September
Russia,Moscow,55.7522,37.6156,2025-09-17 11:00:00,16.2,55,0.0,18.7,Sunny,2.6,2025,9,September
Rwanda,Kigali,-1.9536,30.0606,2025-09-17 10:00:00,22.2,65,0.33,5.4,Partly cloudy,9.3,2025,9,September
Saint Kitts And Nevis,Basseterre,17.3,-62.7167,2025-09-17 04:00:00,28.2,74,0.01,22.7,Patchy rain nearby,0.0,2025,9,September
Saint Lucia,Castries,14.0,-61.0,2025-09-17 04:00:00,27.2,84,0.01,13.3,Partly cloudy,0.0,2025,9,September
Saint Vincent And The Grenadines,Kingstown,13.1333,-61.2167,2025-09-17 04:00:00,27.2,84,0.04,20.5,Partly cloudy,0.0,2025,9,September
Samoa,Apia,-13.8333,-171.7333,2025-09-17 20:45:00,26.3,89,0.02,43.6,Partly cloudy,0.0,2025,9,September
San Marino,San Marino,43.9333,12.45,2025-09-17 10:00:00,21.1,78,0.14,16.9,Partly cloudy,0.8,2025,9,September
Switzerland,S-Chanf,46.6167,9.9833,2025-09-17 10:00:00,6.1,87,0.0,9.0,Partly cloudy,2.1,2025,9,September
Saudi Arabia,Riyadh,24.6408,46.7728,2025-09-17 11:00:00,37.1,7,0.0,17.3,Sunny,10.0,2025,9,September
Senegal,Dakar,14.6708,-17.4381,2025-09-17 08:00:00,26.2,94,0.0,14.0,Partly cloudy,0.4,2025,9,September
Serbia,Belgrade,44.804,20.4651,2025-09-17 10:00:00,16.1,82,0.0,19.8,Cloudy,2.2,2025,9,September
Seychelles Islands,Victoria,-4.6167,55.45,2025-09-17 11:45:00,28.2,74,0.02,30.6,Partly cloudy,12.0,2025,9,September
Sierra Leone,Freetown,8.49,-13.2342,2025-09-17 08:00:00,24.9,86,0.0,6.1,Partly Cloudy,0.3,2025,9,September
Singapore,Singapore,1.2931,103.8558,2025-09-17 15:45:00,27.2,79,0.0,4.7,Light rain,2.6,2025,9,September
Slovakia,Bratislava,48.15,17.1167,2025-09-17 10:00:00,16.1,63,0.0,21.2,Sunny,2.2,2025,9,September
Slovenia,Ljubljana,46.0553,14.5144,2025-09-17 10:00:00,15.4,88,0.02,8.3,Partly cloudy,1.6,2025,9,September
Solomon Islands,Honiara,-9.4333,159.95,2025-09-17 19:00:00,24.1,100,0.05,20.9,Moderate rain,0.0,2025,9,September
Somalia,Mogadishu,2.0667,45.3667,2025-09-17 11:00:00,28.0,84,0.01,18.4,Partly cloudy,11.0,2025,9,September
South Africa,Pretoria,-25.7469,28.188,2025-09-17 10:00:00,19.2,22,0.0,5.0,Sunny,6.8,2025,9,September
South Korea,Seoul,37.5664,126.9997,2025-09-17 17:00:00,21.5,81,0.01,15.5,Patchy rain nearby,0.6,2025,9,September
Sudan,Juba,12.15,24.45,2025-09-17 10:00:00,29.5,47,0.0,4.0,Sunny,6.7,2025,9,September
Spain,Madrid,40.4,-3.6833,2025-09-17 09:45:00,22.4,38,0.0,6.5,Sunny,0.3,2025,9,September
Sri Lanka,Colombo,6.9319,79.8478,2025-09-17 13:30:00,29.3,79,1.37,20.9,Partly cloudy,6.6,2025,9,September
Sudan,Khartoum,15.5881,32.5342,2025-09-17 10:00:00,32.3,43,0.0,23.8,Sunny,8.0,2025,9,September
Suriname,Paramaribo,5.8333,-55.1667,2025-09-17 05:00:00,24.3,91,0.0,9.7,Clear,0.0,2025,9,September
Sweden,Stockholm,59.3333,18.05,2025-09-17 10:00:00,14.2,88,0.0,18.0,Partly cloudy,0.9,2025,9,September
Switzerland,Bern,46.9167,7.4667,2025-09-17 10:00:00,13.1,88,0.0,3.6,Partly Cloudy,0.3,2025,9,September
Syria,Damascus,33.5,36.3,2025-09-17 11:00:00,26.0,54,0.0,11.2,Sunny,6.9,2025,9,September
Tajikistan,Dushanbe,38.56,68.7739,2025-09-17 12:45:00,28.2,28,0.0,6.5,Sunny,7.3,2025,9,September
Tanzania,Dodoma,-6.1833,35.75,2025-09-17 11:00:00,22.4,61,0.0,13.3,Partly cloudy,8.7,2025,9,September
Thailand,Bangkok,13.75,100.5167,2025-09-17 15:00:00,33.4,63,4.25,12.2,Partly cloudy,3.7,2025,9,September
Timor-Leste,Dili,-8.5586,125.5736,2025-09-17 17:00:00,26.5,71,0.01,16.9,Patchy rain nearby,1.2,2025,9,September
Bulgaria,Lom,43.8139,23.2361,2025-09-17 10:45:00,16.2,88,0.0,26.6,Partly cloudy,0.3,2025,9,September
Tonga,Nuku`Aloia,-21.1333,-175.2,2025-09-17 21:00:00,21.0,73,0.03,35.6,Patchy rain nearby,0.0,2025,9,September
Trinidad And Tobago,Port Of Spain,10.65,-61.5167,2025-09-17 04:00:00,25.3,94,0.0,8.6,Clear,0.0,2025,9,September
Tunisia,Tunis,36.8028,10.1797,2025-09-17 09:00:00,27.0,66,0.0,21.2,Sunny,2.6,2025,9,September
Turkey,Ankara,39.9272,32.8644,2025-09-17 11:00:00,20.4,53,0.0,4.0,Sunny,5.6,2025,9,September
Turkmenistan,Ashgabat,37.95,58.3833,2025-09-17 13:00:00,26.1,32,0.0,9.0,Sunny,7.3,2025,9,September
Tuvalu,Funafuti,-8.5167,179.2167,2025-09-17 20:00:00,28.2,89,0.04,20.2,Partly cloudy,0.0,2025,9,September
Uganda,Kampala,0.3156,32.5656,2025-09-17 11:00:00,26.3,55,0.2,4.0,Patchy rain nearby,10.2,2025,9,September
Ukraine,Kyiv,50.4333,30.5167,2025-09-17 11:00:00,16.4,57,0.53,9.4,Patchy light drizzle,1.9,2025,9,September
United Arab Emirates,Abu Dhabi,24.4667,54.3667,2025-09-17 12:00:00,38.3,42,0.0,11.2,Sunny,9.7,2025,9,September
United Kingdom,London,51.5171,-0.1062,2025-09-17 09:00:00,14.4,100,0.0,23.0,Light rain,0.1,2025,9,September
United States Of America,Washington Harbor,48.0792,-123.0439,2025-09-17 00:45:00,14.4,81,0.0,7.6,Mist,0.0,2025,9,September
Uruguay,Montevideo,-34.8581,-56.1708,2025-09-17 05:00:00,14.2,100,0.0,10.8,Mist,0.0,2025,9,September
Uzbekistan,Tashkent,41.3167,69.25,2025-09-17 13:00:00,24.1,27,0.0,12.2,Sunny,6.1,2025,9,September
Vanuatu,Port Vila,-17.7333,168.3167,2025-09-17 19:00:00,23.2,78,0.04,28.4,Partly cloudy,0.0,2025,9,September
Venezuela,Caracas,10.5,-66.9167,2025-09-17 03:45:00,18.2,95,0.0,5.4,Mist,0.0,2025,9,September
Vietnam,Hanoi,21.0333,105.85,2025-09-17 15:00:00,26.2,94,0.66,13.3,Moderate or heavy rain with thunder,4.5,2025,9,September
Yemen,Sanaa,15.3547,44.2067,2025-09-17 11:00:00,19.8,60,1.12,10.1,Patchy rain nearby,11.5,2025,9,September
Zambia,Lusaka,-15.4167,28.2833,2025-09-17 10:00:00,30.9,11,0.0,11.5,Sunny,7.4,2025,9,September
Zimbabwe,Harare,-17.8178,31.0447,2025-09-17 10:00:00,29.0,14,0.0,8.3,Sunny,7.5,2025,9,September
Afghanistan,Kabul,34.5167,69.1833,2025-09-18 12:30:00,25.6,19,0.0,3.6,Sunny,8.6,2025,9,September
Albania,Tirana,41.3275,19.8189,2025-09-18 10:00:00,22.1,35,0.0,9.0,Sunny,3.3,2025,9,September
Algeria,Algiers,36.7631,3.0506,2025-09-18 09:00:00,25.0,61,0.0,14.0,Sunny,1.7,2025,9,September
Andorra,Andorra La Vella,42.5,1.5167,2025-09-18 10:00:00,22.1,36,0.0,5.0,Sunny,1.5,2025,9,September
Angola,Luanda,-8.8383,13.2344,2025-09-18 09:00:00,23.2,78,0.0,3.6,Overcast,2.7,2025,9,September
Antigua And Barbuda,Saint John's,17.1167,-61.85,2025-09-18 03:45:00,26.2,89,0.0,22.7,Overcast,0.0,2025,9,September
Argentina,Buenos Aires,-34.5875,-58.6725,2025-09-18 05:00:00,18.2,88,0.0,6.5,Partly Cloudy,0.0,2025,9,September
Armenia,Yerevan,40.1811,44.5136,2025-09-18 12:00:00,22.4,38,0.0,8.6,Sunny,5.8,2025,9,September
Australia,Canberra,-35.2833,149.2167,2025-09-18 17:45:00,13.3,47,0.0,17.3,Sunny,0.4,2025,9,September
Austria,Vienna,48.2,16.3667,2025-09-18 09:45:00,16.1,77,0.0,4.7,Light rain,0.3,2025,9,September
Azerbaijan,Baku,40.3953,49.8822,2025-09-18 11:45:00,22.3,65,0.0,19.4,Partly Cloudy,2.9,2025,9,September
Bahamas,Nassau,25.0833,-77.35,2025-09-18 04:00:00,27.0,84,4.04,18.0,Moderate rain,0.0,2025,9,September
Bahrain,Manama,26.2361,50.5831,2025-09-18 11:00:00,38.4,21,0.0,15.8,Sunny,9.1,2025,9,September
Bangladesh,Dhaka,23.7231,90.4086,2025-09-18 14:00:00,33.1,57,0.1,10.4,Patchy rain nearby,6.4,2025,9,September
Barbados,Bridgetown,13.1,-59.6167,2025-09-18 04:00:00,28.1,79,0.36,18.4,Overcast,0.0,2025,9,September
Belarus,Minsk,53.9,27.5667,2025-09-18 11:00:00,12.4,94,0.02,17.6,Partly cloudy,2.1,2025,9,September
Belgium,Brussels,50.8333,4.3333,2025-09-18 09:45:00,18.3,77,0.0,20.5,Partly cloudy,0.4,2025,9,September
Belize,Belmopan,17.25,-88.7667,2025-09-18 01:45:00,23.1,100,0.02,3.6,Fog,0.0,2025,9,September
Benin,Porto-Novo,6.4833,2.6167,2025-09-18 09:00:00,25.2,94,0.05,10.4,Light rain shower,2.2,2025,9,September
Bhutan,Thimphu,27.4833,89.6,2025-09-18 14:00:00,16.8,77,0.52,8.3,Patchy rain nearby,5.8,2025,9,September
Bolivia,Sucre,-19.0431,-65.2592,2025-09-18 04:00:00,11.4,78,0.0,4.7,Clear,0.0,2025,9,September
Bosnia And Herzegovina,Sarajevo,43.85,18.3833,2025-09-18 10:00:00,12.3,77,0.0,8.6,Sunny,3.1,2025,9,September
Botswana,Gaborone,-24.6464,25.9119,2025-09-18 10:00:00,19.1,56,0.0,12.2,Sunny,6.1,2025,9,September
Brazil,Bras,-2.0833,-58.1667,2025-09-18 04:00:00,24.7,67,0.0,3.6,Clear,0.0,2025,9,September
Brunei Darussalam,Bandar Seri Begawan,4.8833,114.9333,2025-09-18 16:00:00,30.3,70,2.06,15.5,Light rain shower,3.3,2025,9,September
Bulgaria,Sofia,42.6833,23.3167,2025-09-18 11:00:00,16.1,48,0.0,7.9,Sunny,3.6,2025,9,September
Burkina Faso,Ouagadougou,12.3703,-1.5247,2025-09-18 08:00:00,25.2,94,0.0,11.5,Sunny,1.8,2025,9,September
Burundi,Bujumbura,-3.3761,29.36,2025-09-18 10:00:00,22.0,55,0.09,5.8,Patchy rain nearby,4.4,2025,9,September
Cote D'Ivoire,Yamoussoukro,6.8167,-5.2833,2025-09-18 08:00:00,22.5,94,0.05,4.7,Mist,0.6,2025,9,September
Cape Verde,Praia,14.9315,-23.5125,2025-09-18 06:45:00,26.2,89,0.07,8.3,Partly cloudy,0.0,2025,9,September
Cambodia,Phnom Penh,11.55,104.9167,2025-09-18 14:45:00,32.4,52,0.21,5.4,Light rain shower,4.6,2025,9,September
Cameroon,Douala,4.0503,9.7,2025-09-18 09:00:00,26.2,94,0.82,3.6,Partly cloudy,3.7,2025,9,September
Canada,Ottawa,45.4167,-75.7,2025-09-18 04:00:00,15.2,82,0.0,7.9,Partly Cloudy,0.0,2025,9,September
Central African Republic,Bangui,4.3667,18.5833,2025-09-18 08:45:00,25.2,89,0.0,3.6,Partly cloudy,3.1,2025,9,September
Chad,N'djamena,12.1131,15.0492,2025-09-18 09:00:00,29.3,79,0.0,15.1,Sunny,3.3,2025,9,September
Chile,Santiago,-33.45,-70.6667,2025-09-18 05:00:00,8.2,87,0.0,3.6,Clear,0.0,2025,9,September
China,Beijing,39.9289,116.3883,2025-09-18 16:00:00,27.2,23,0.0,8.6,Sunny,1.3,2025,9,September
Bulgaria,Bogot,43.3167,24.7,2025-09-18 11:00:00,20.8,34,0.0,19.1,Sunny,3.5,2025,9,September
Comoros,Moroni,-11.7042,43.2403,2025-09-18 11:00:00,25.4,81,0.26,13.3,Light rain shower,11.3,2025,9,September
Congo,Brazzaville,-4.2592,15.2847,2025-09-18 09:00:00,29.6,45,0.0,8.6,Sunny,2.8,2025,9,September
Costa Rica,San Jose,9.9333,-84.0833,2025-09-18 02:00:00,20.1,100,0.03,3.6,Partly cloudy,0.0,2025,9,September
Croatia,Zagreb,45.8,16.0,2025-09-18 10:00:00,17.4,77,0.0,5.8,Sunny,2.6,2025,9,September
Cuba,Havana,23.1319,-82.3642,2025-09-18 04:00:00,22.4,100,0.0,22.7,Partly cloudy,0.0,2025,9,September
Cyprus,Nicosia,35.1667,33.3667,2025-09-18 11:00:00,29.1,58,0.0,4.0,Sunny,5.9,2025,9,September
Czech Republic,Prague,50.0833,14.4667,2025-09-18 10:00:00,13.4,94,0.0,12.6,Overcast,1.1,2025,9,September
Democratic Republic Of Congo,Kinshasa,-4.3,15.3,2025-09-18 09:00:00,29.6,45,0.0,8.6,Sunny,2.8,2025,9,September
Denmark,Copenhagen,55.6667,12.5833,2025-09-18 10:00:00,18.4,88,0.09,24.1,Partly cloudy,0.4,2025,9,September
Djibouti,Djibouti,11.595,43.1481,2025-09-18 11:00:00,33.8,53,0.0,9.4,Partly Cloudy,10.4,2025,9,September
Dominica,Roseau,15.3,-61.4,2025-09-18 04:00:00,27.6,78,0.03,13.7,Patchy rain nearby,0.0,2025,9,September
Dominican Republic,Santo Domingo,18.4667,-69.9,2025-09-18 04:00:00,24.2,94,0.0,9.7,Partly cloudy,0.0,2025,9,September
Ecuador,Quito,-0.2167,-78.5,2025-09-18 03:00:00,10.0,88,0.02,3.6,Patchy rain nearby,0.0,2025,9,September
Egypt,Cairo,30.05,31.25,2025-09-18 11:00:00,27.4,62,0.0,13.0,Partly cloudy,6.3,2025,9,September
El Salvador,San Salvador,13.7086,-89.2031,2025-09-18 02:00:00,26.1,84,2.19,3.6,Partly cloudy,0.0,2025,9,September
Equatorial Guinea,Malabo,3.75,8.7833,2025-09-18 08:45:00,27.2,89,0.04,10.4,Partly cloudy,1.2,2025,9,September
Eritrea,Asmara,15.3333,38.9333,2025-09-18 11:00:00,25.9,50,0.0,22.0,Sunny,10.9,2025,9,September
Estonia,Tallinn,59.4339,24.7281,2025-09-18 11:00:00,13.2,94,0.1,16.9,Partly cloudy,1.6,2025,9,September
Swaziland,Mbabane,-26.3167,31.1333,2025-09-18 10:00:00,20.1,64,0.0,9.4,Partly cloudy,6.7,2025,9,September
Ethiopia,Addis Ababa,9.0333,38.7,2025-09-18 11:00:00,15.2,88,0.43,9.0,Mist,12.6,2025,9,September
Fiji Islands,Suva,-18.1333,178.4167,2025-09-18 20:00:00,23.3,73,0.18,22.7,Partly cloudy,0.0,2025,9,September
Finland,Helsinki,60.1756,24.9342,2025-09-18 11:00:00,15.0,88,0.07,19.4,Patchy rain nearby,1.5,2025,9,September
France,Paris,48.8667,2.3333,2025-09-18 09:45:00,16.1,88,0.0,7.2,Sunny,0.4,2025,9,September
Gabon,Libreville,0.3833,9.45,2025-09-18 08:45:00,25.3,89,0.0,10.1,Partly cloudy,0.7,2025,9,September
Gambia,Banjul,13.4531,-16.5775,2025-09-18 08:00:00,23.4,100,0.0,15.8,Partly cloudy,0.4,2025,9,September
Georgia,Tbilisi,41.725,44.7908,2025-09-18 12:00:00,19.1,73,0.05,8.3,Partly cloudy,3.7,2025,9,September
Germany,Berlin,52.5167,13.4,2025-09-18 10:00:00,15.2,94,0.0,16.9,Light rain shower,0.4,2025,9,September
Ghana,Accra,5.55,-0.2167,2025-09-18 08:00:00,24.3,83,0.0,10.4,Partly Cloudy,1.7,2025,9,September
Greece,Athens,37.9795,23.7162,2025-09-18 10:45:00,22.0,53,0.0,33.8,Partly cloudy,2.3,2025,9,September
Grenada,Saint George's,12.05,-61.75,2025-09-18 04:00:00,29.2,79,0.03,15.8,Patchy rain nearby,0.0,2025,9,September
Guatemala,Guatemala City,14.6211,-90.5269,2025-09-18 02:00:00,18.1,94,0.45,3.6,Moderate rain,0.0,2025,9,September
Guinea,Conakry,9.5092,-13.7122,2025-09-18 08:00:00,24.1,94,0.79,13.3,Partly cloudy,0.4,2025,9,September
Guinea-Bissau,Bissau,11.85,-15.5833,2025-09-18 08:00:00,25.1,94,0.0,14.4,Patchy light rain with thunder,0.3,2025,9,September
Guyana,Georgetown,6.8,-58.1667,2025-09-18 03:45:00,25.3,94,0.0,8.6,Clear,0.0,2025,9,September
Haiti,Port-Au-Prince,18.5392,-72.335,2025-09-18 03:45:00,22.9,94,0.0,3.6,Overcast,0.0,2025,9,September
Vatican City,Vatican City,41.904,12.453,2025-09-18 09:45:00,22.1,69,0.0,4.3,Sunny,1.1,2025,9,September
Honduras,Tegucigalpa,14.1,-87.2167,2025-09-18 02:00:00,19.1,100,0.22,3.6,Overcast,0.0,2025,9,September
Hungary,Budapest,47.5,19.0833,2025-09-18 10:00:00,17.3,55,0.0,12.2,Partly Cloudy,2.7,2025,9,September
Iceland,Reykjavik,64.15,-21.95,2025-09-18 08:00:00,1.3,69,0.0,15.5,Sunny,0.0,2025,9,September
India,New Delhi,28.6,77.2,2025-09-18 13:30:00,28.0,84,0.0,11.5,Patchy light rain with thunder,5.1,2025,9,September
Indonesia,Jakarta,-6.2146,106.8451,2025-09-18 15:00:00,29.3,75,0.03,13.7,Patchy rain nearby,3.6,2025,9,September
Iran,Tehran,35.7261,51.3304,2025-09-18 11:30:00,28.2,20,0.0,12.2,Sunny,8.2,2025,9,September
Iraq,Baghdad,33.3386,44.3939,2025-09-18 11:00:00,40.3,11,0.0,14.4,Partly cloudy,6.9,2025,9,September
Ireland,Dublin,53.3331,-6.2489,2025-09-18 09:00:00,13.4,82,0.05,5.4,Partly cloudy,0.2,2025,9,September
Israel,Jerusalem,31.78,35.23,2025-09-18 11:00:00,29.2,55,0.0,9.0,Sunny,6.8,2025,9,September
Italy,Rome,41.9,12.4833,2025-09-18 10:00:00,24.1,61,0.0,3.6,Sunny,2.5,2025,9,September
Jamaica,Kingston,18.0,-76.8,2025-09-18 02:45:00,26.5,96,0.0,4.7,Mist,0.0,2025,9,September
Japan,Tokyo,35.6895,139.6917,2025-09-18 17:00:00,30.1,59,6.13,18.0,Partly cloudy,0.2,2025,9,September
Jordan,Amman,31.95,35.9333,2025-09-18 11:00:00,25.0,44,0.0,15.8,Mist,7.1,2025,9,September
Kazakhstan,Astana,51.1811,71.4278,2025-09-18 13:00:00,13.1,88,0.01,17.6,Partly cloudy,0.8,2025,9,September
Kenya,Nairobi,-1.2833,36.8167,2025-09-18 11:00:00,21.5,54,0.01,12.6,Patchy rain nearby,7.6,2025,9,September
Kiribati,Tarawa,-0.8833,169.5333,2025-09-18 19:45:00,27.2,73,0.0,16.2,Clear,0.0,2025,9,September
Kuwait,Kuwait City,29.3667,47.96,2025-09-18 11:00:00,42.6,10,0.0,11.5,Sunny,8.3,2025,9,September
Kyrghyzstan,Bishkek,42.8731,74.6003,2025-09-18 14:00:00,14.1,77,0.5,11.5,Light drizzle,1.5,2025,9,September
Indonesia,Laos,-8.1826,114.3188,2025-09-18 15:00:00,25.2,88,0.88,8.6,Light rain shower,2.5,2025,9,September
Latvia,Riga,56.95,24.1,2025-09-18 11:00:00,14.1,94,0.14,16.6,Overcast,2.0,2025,9,September
Lebanon,Beirut,33.8719,35.5097,2025-09-18 11:00:00,28.4,70,0.0,20.2,Partly cloudy,6.3,2025,9,September
Lesotho,Maseru,-29.3167,27.4833,2025-09-18 10:00:00,15.0,36,0.0,7.6,Sunny,6.3,2025,9,September
Liberia,Monrovia,6.3106,-10.8047,2025-09-18 08:00:00,25.3,94,0.98,9.4,Partly cloudy,0.5,2025,9,September
Thailand,Nan,18.7833,100.7833,2025-09-18 15:00:00,32.1,67,0.06,5.0,Patchy rain nearby,5.7,2025,9,September
Liechtenstein,Vaduz,47.1333,9.5167,2025-09-18 10:00:00,16.1,82,0.0,5.8,Sunny,2.0,2025,9,September
Lithuania,Vilnius,54.6833,25.3167,2025-09-18 11:00:00,13.3,100,0.11,18.0,Partly cloudy,1.1,2025,9,September
Luxembourg,Luxembourg,49.6117,6.13,2025-09-18 10:00:00,14.1,88,0.0,10.4,Sunny,1.5,2025,9,September
Madagascar,Antananarivo,-18.9167,47.5167,2025-09-18 11:00:00,25.0,44,0.0,14.4,Sunny,11.2,2025,9,September
Malawi,Lilongwe,-13.9833,33.7833,2025-09-18 10:00:00,28.5,27,0.0,14.4,Sunny,8.2,2025,9,September
Malaysia,Kuala Lumpur,3.1667,101.7,2025-09-18 16:00:00,33.3,56,0.17,6.8,Patchy rain nearby,5.3,2025,9,September
Maldives,Dhidhdhoo,6.8833,73.1,2025-09-18 13:00:00,28.0,77,0.01,23.0,Patchy rain nearby,12.7,2025,9,September
Mali,Bamako,12.65,-8.0,2025-09-18 07:45:00,23.3,100,0.0,7.6,Mist,0.2,2025,9,September
Malta,Valletta,35.8997,14.5147,2025-09-18 10:00:00,27.3,74,0.01,22.3,Partly cloudy,3.3,2025,9,September
Marshall Islands,Majuro,7.1,171.3833,2025-09-18 20:00:00,28.4,84,0.0,12.6,Partly cloudy,0.0,2025,9,September
Mauritania,Nouakchott,18.0864,-15.9753,2025-09-18 08:00:00,27.0,79,0.0,26.6,Sunny,0.3,2025,9,September
Mauritius,Port Louis,-20.1619,57.4989,2025-09-18 12:00:00,25.2,69,0.0,22.0,Partly cloudy,11.0,2025,9,September
Mexico,Mexico City,19.4285,-99.1277,2025-09-18 02:00:00,13.7,98,0.0,6.5,Fog,0.0,2025,9,September
Micronesia,Palikir,6.9167,158.15,2025-09-18 19:00:00,27.3,94,0.01,13.7,Overcast,0.0,2025,9,September
Iran,Chi Chi Khvar,36.2625,46.59,2025-09-18 11:15:00,25.2,13,0.0,9.7,Sunny,7.9,2025,9,September
Monaco,Monaco,43.7333,7.4167,2025-09-18 10:00:00,24.0,57,0.0,6.5,Sunny,1.9,2025,9,September
Mongolia,Ulaanbaatar,47.9167,106.9167,2025-09-18 16:00:00,18.4,28,0.0,6.5,Partly Cloudy,1.6,2025,9,September
Montenegro,Podgorica,42.4411,19.2636,2025-09-18 10:00:00,22.3,31,0.0,14.0,Sunny,3.2,2025,9,September
